LNR,RESPONSE
10465,0.0006824286728925065
10488,0.006466672025779257
10490,0.0001500435493298966
10495,0.0015524030844845465
10510,0.00013524694425459983
10818,0.0010262026216718897
10531,0.00029723861829108957
10823,4.4933770487998955e-05
10544,0.005138125062267111
10553,1.1029990507427724e-05
31437,5.56232301848734e-05
31442,1.8463939774898976e-05
31451,0.01197700929948531
31453,0.0015815051495039396
31143,0.10964638850180829
31146,0.0025525384269340827
31149,0.0015524030844845465
31460,0.00047218355042147163
31466,0.012788607744779615
31472,0.0015524030844845465
31788,0.00038822726242662817
32113,0.0015524030844845465
31807,0.00012402747572300152
32122,1.9710818116240663e-05
32127,2.2151959650535126e-05
31820,0.00014330433743612488
31832,0.0015524030844845465
32267,2.9071719397481276e-05
31860,0.00029358053635294274
31873,0.0003128216500831686
32168,0.00747646234497985
32177,0.0015524030844845465
31882,0.0013572803161262638
31896,0.0038191870646744897
31910,0.0002486144056287658
32211,0.0008438355179784772
32232,0.0471536652490428
31943,0.0015524030844845465
31950,3.3252450159794924e-05
32243,0.00805658241531
31966,0.000681734312703387
31976,7.404113554209037e-05
31666,0.0001822552591429303
31674,9.601465128327338e-06
31989,0.0024445173338291863
31990,2.9792821460521542e-05
31991,0.0013797821516934655
31997,0.0007719009436354836
31692,0.0015524030844845465
31719,0.0003132556000153347
31723,0.004918669058714135
32039,2.3672116052743587e-05
32042,4.1393590604030554e-05
31739,0.0015524030844845465
32061,0.00022375646488995997
32062,0.0007211806953513919
44333,0.0004915664616329255
44656,9.905994765567294e-05
44658,0.001211736981489564
44976,0.000592207860700334
44990,0.0015524030844845465
45312,0.028301626335952724
45644,3.774397989279168e-05
41146,0.0015524030844845465
41459,0.002124992926532382
41462,5.5325369166520415e-05
41787,2.098630146718485e-05
42422,0.0008787191852687779
42743,0.0010852644021375354
43076,0.000471374724590601
44350,2.0065342815238313e-05
44353,0.0005338485569367753
44356,5.361388995529989e-06
25163,0.0015524030844845465
25490,0.00033715918176638516
25811,0.0015524030844845465
25501,0.002704074360713617
25502,5.520446339348608e-05
25505,0.0032355600950014114
25835,2.2474218117508367e-05
25966,4.793511811518041e-05
25973,3.2964541254528255e-05
25570,0.000383665976067123
25862,0.0004393063908506522
25871,0.00150003464499726
25877,4.3472672706854366e-05
34738,2.4808249192212028e-05
34445,0.0008810462902979729
34447,0.0002498132214731961
34754,0.0007385329015598225
34764,0.031011473657320945
34772,0.00019732490635443706
34775,0.0003035039957052235
34484,6.897370794951237e-05
34180,0.0012489209882388449
34199,0.0005249405552257093
34527,0.0015524030844845465
34226,0.004084496395312714
34555,0.0004630097696166547
34243,0.00019054692754043193
34252,0.00011617886124497509
34267,7.947915470410742e-05
34276,0.005819115759336881
34584,5.7079305383618e-05
34283,0.0015524030844845465
34290,0.0006637675598285864
34291,0.00014959621981299162
34295,0.03950788459162337
34599,0.00010220081762679216
34603,0.09756958614816502
35267,0.0011105104814595635
35270,0.0003379412590608304
35279,0.017474799991831436
35300,0.0002175362617459013
34981,7.810595058037545e-05
35338,0.0006374928179828266
35425,0.0006544946084621707
35426,0.0006424163807224046
35432,0.15835439697051568
35022,0.03742021063947858
35347,0.0012909329060077817
35062,0.0038231908485995545
35072,0.00019906074248456874
35104,0.0011412914901719363
35106,0.0009567094928665468
35114,0.0002703525713286347
35131,0.0003317268648475404
21744,0.00018024769939633482
21754,0.001448953912078816
21784,1.2444040540398664e-05
22088,0.0023209786790938576
22095,6.72540434487013e-05
21806,0.0009170955899605991
21811,9.471490857890858e-05
22099,0.010987776454834172
22104,0.00899548498468705
21819,0.0015524030844845465
21822,0.0004976470676016804
21834,0.13711101790032654
21858,0.0066925354689902255
21862,0.00055850533676999
21875,3.9357874217795095e-05
22163,1.9300160818047665e-05
21909,0.0005483289678932376
21910,0.03992647807734618
21913,0.0004850687217905017
21650,1.4182813497146501e-05
21966,0.001611456931053863
21977,0.0015524030844845465
21662,0.00017548861514308763
21665,0.00013154288673538164
21668,0.00014304822728001233
21683,2.6712977020599814e-05
21697,0.0007317821480807166
22665,8.917674995842968e-05
31548,0.0011679921140568897
31553,0.00012325579243182948
31555,8.348655605447752e-05
31232,0.0013670890101539367
31647,0.007891359102199307
31243,7.4999071915810565e-06
31266,0.000875954215707712
31274,0.0008740813891423362
31590,0.0004210328211754704
31294,0.000326631435885341
31296,0.002247233630556792
31600,8.081278994391887e-06
31314,1.8186234691446858e-05
31358,4.6576430739852094e-05
31369,5.859294980248714e-06
31376,0.00032459231796766133
31070,0.010238942929935393
31382,0.00017254952186032032
31385,0.0011641707087726872
31393,5.195088618769284e-05
31086,0.00017959453524715916
31114,0.0002885515557903423
12861,3.834476958619857e-05
13182,0.0015524030844845465
13185,0.0005401988657815177
13190,8.555344084871471e-05
13194,0.003610733633563412
13536,0.0015524030844845465
13542,2.1125345494366486e-05
13559,0.00042387441124330815
13600,0.00013961427092671808
13608,0.0012778179550153005
13922,0.0041271716908900065
13934,0.001414187199589429
13634,0.0002610571043110592
13948,0.00023152507927874723
13961,0.009474101606583477
13973,0.004044280934590962
13976,5.259253453006517e-05
13987,5.3873715485117575e-05
13989,0.00014018096853780622
13993,1.6778312154278382e-05
13685,0.0006524145721783359
13397,0.2750873281619703
13714,0.0015815348264846807
13408,1.4786332812199304e-05
13416,0.061431376374285265
13734,0.0016867008239544086
13429,0.0015524030844845465
13743,0.00034788199470265366
13745,0.003193631135221565
13440,0.0008273099413637428
13455,6.246798994637127e-05
13461,0.0015524030844845465
13469,0.023815947284074143
13780,1.028670699087205e-05
13483,0.00012817462841800822
13486,0.0008524231366279525
13805,0.005994924822392612
13503,1.831035021334167e-05
13821,3.571373786948687e-05
14154,0.00023807207928505233
14463,0.035112191242192343
14464,0.0009999812887708903
14467,0.00011552902265939148
14484,1.2930999163334145e-05
14494,0.0017674232654565835
14182,0.039436762686546174
14513,7.754186457446275e-06
14517,0.0015524030844845465
14200,6.601560404141691e-06
14230,0.0015524030844845465
14533,0.00023320732283857882
14536,0.002837776603198723
14245,0.015136764663287684
14246,0.0008806301446205948
14260,4.2412469098503714e-05
14263,0.0330559045075782
14571,0.0015524030844845465
14574,9.115947642934691e-05
14278,0.00027768751343638226
14279,7.535263812103935e-05
14585,0.00047469360942194974
14589,0.01958168155104739
14590,0.0003124325243708323
3494,0.0006249402921210941
3497,4.3891847947815855e-05
3824,6.04408167968565e-05
3839,0.0015524030844845465
3513,0.00028792515296860617
3937,2.7937268340485623e-06
3532,0.0016877994858582475
3533,7.998655916989458e-05
3537,0.0016825823922964574
3848,0.0015524030844845465
3543,0.019955030776889152
3549,0.003014812183464095
3553,0.0005550652961447095
3871,0.0007720335739929532
3880,3.116822894867405e-06
3568,0.0018226459595809372
3573,0.0003157530952845446
3898,0.0032610065350298506
3585,0.00014304939662155227
3591,0.0015524030844845465
3313,0.004183928552400085
3628,0.0006544021053917199
3356,0.00013231980962498778
3666,7.827467242851045e-05
3390,6.146449328417085e-05
3704,1.3818788871064977e-05
3719,0.00179468884705032
3406,0.0015524030844845465
3722,0.002108155150438136
3438,0.005158449401097177
3743,0.0001726350576539674
3751,0.00012037624757000379
4386,0.00029082098583636107
4081,0.0011001619915601845
4084,0.00010299896375569503
4086,0.006852699746111843
4407,0.0015524030844845465
4420,0.0015524030844845465
4106,7.669101194045094e-06
4108,7.541795733054357e-05
4113,0.03556412582310124
4114,0.0005107570634412791
4429,0.00015860842074312727
4433,0.004600761155530639
4124,1.1189578044208593e-05
4145,0.0002472496278341491
4465,0.0015524030844845465
4218,0.00041936964587120114
4504,5.195883547742522e-05
4520,0.0015524030844845465
4523,9.041808194481477e-05
4249,1.9111099967784824e-05
3946,0.00010189705835795115
3950,0.00047718278803542737
4293,0.00013646651651852816
5752,0.0015524030844845465
5470,0.000748719795926584
5775,4.2094509371076264e-05
5777,0.0016255486696664819
5492,0.00010357595531635361
5494,0.00023585300508408144
5495,0.00018632748611242944
5788,0.0035896506977355284
5793,0.0015524030844845465
14054,0.0012822505759582455
14057,0.0017999211060840683
14398,1.3612155484256058e-05
14416,6.361112439806379e-05
14098,4.600937964123303e-05
14100,0.0015524030844845465
14103,0.00010292122799743106
14106,0.004357645973832064
14421,0.0015524030844845465
14426,0.0047498519345151365
14430,0.0010389261096006369
14128,0.00018879921350495863
14130,0.0020852174865898087
15110,0.00023799327701589247
14789,0.003887553104826884
14793,1.0068052335483074e-05
15120,0.001180683182618519
15128,2.2330276849860594e-05
15138,4.88434950619969e-05
14849,0.00031326895007975793
14853,0.0007201551154499608
14859,0.0001266762519713502
15199,0.0014400919106194023
14903,0.00013899948079344784
14929,0.00024997537707396997
14935,0.1474925121714854
15253,2.3885183405491836e-05
14937,0.0015633757899873163
14949,0.00018125046379446858
14951,0.000613418979844047
14676,0.0015524030844845465
15000,0.0002114679659651802
15014,0.0005829726513468291
14712,0.0004982855242529776
15022,0.00014918676688932287
15037,0.002292418416642491
15041,3.705385241673815e-06
14753,0.001811128391125642
15062,8.969008832483752e-05
15072,0.0003883188277177734
14772,0.009850987745072166
14775,5.864927690811597e-05
15736,0.0003453011512933005
15421,4.898186098942793e-05
15424,0.0056136117591610475
15437,0.002292418416642491
15752,0.017249793222722343
15755,0.0015524030844845465
2158,2.4139046077004642e-05
2160,4.062445542038858e-05
2161,0.00044742647344177326
2490,0.0015524030844845465
2493,0.0006656646175339792
2497,0.0006346441752585827
3120,5.425546993720798e-05
3123,0.000634789288052511
2830,0.0015524030844845465
3145,0.0001276471041914769
2871,0.00010935696382837336
3282,0.0001188681360635419
3288,0.0014558042477297373
2883,0.0004933524634385536
3187,0.0017999211060840683
2904,0.0022559746764970077
2909,2.0714570358625213e-05
3205,0.0015524030844845465
3234,0.00018774556122311191
3244,1.3906757733059317e-05
3245,6.968592379089241e-05
3248,0.00844455804560164
2960,0.0015524030844845465
2964,0.03688200729821874
3260,2.6937212699387488e-05
3275,0.00026581401866018425
3279,9.010450838393261e-05
2984,0.0016738428289621765
2987,5.2499580060512366e-05
2992,0.0005215022104260236
2708,0.00013699075973486297
2718,0.0002722396168104204
3022,0.00035521816696212184
3036,8.020902133553276e-05
2720,7.147604207749197e-05
2735,7.543217490582194e-05
3053,1.3648670632455442e-06
3060,0.0015524030844845465
3071,0.009118345202177252
3760,2.118165311648987e-05
12309,0.00011921535902905937
12322,0.0013168390247832835
12352,0.0005577964110250683
12692,4.168183306813907e-05
12382,0.0015524030844845465
12703,0.00019531493518307048
12710,0.00024245958589117582
12727,5.543754292484772e-05
12428,9.525960373734616e-05
12444,6.157019394395873e-05
12447,0.0026146820729368763
12451,0.013441241272741484
77557,5.725153774336513e-05
78505,0.0015524030844845465
78821,0.0012279672091982663
79784,3.770621919766155e-05
80100,9.838753903442073e-06
80423,4.429607926225504e-05
80437,0.0005958816348354437
80750,0.0024387097198292676
81060,7.307406575867414e-05
81068,9.543517246866683e-05
81075,0.0003761598419749326
81381,0.0015524030844845465
76604,4.559509014159223e-05
77252,4.6132912993132097e-05
77562,0.000327378612047498
78212,0.0008020734422578829
78214,0.0034304816127762156
78518,0.0009476889461551192
78520,0.0006389750620663538
78521,0.0006896217676419882
78857,1.7002853920652844e-05
79163,2.4743463276676095e-05
79803,0.00015079545149098117
80123,7.018675117857168e-05
80136,0.001216430897968062
80138,0.00016803274315536971
80450,0.00023036223981693304
80454,0.0007371040397726156
80455,0.00619169326615685
80457,0.011518389956065906
81401,0.000922062990869696
2266,1.3904752323257749e-05
2595,0.0011092255987252826
2289,1.0159670818857623e-05
2609,9.261985001895956e-05
2611,0.0015524030844845465
